session_id,user_id,session_start,session_end,source,medium,device_category
session_2539,499,2022-09-07 00:59:51,2022-09-07 02:30:51,bing,organic,mobile
session_2540,387,2021-08-04 16:48:11,2023-05-06 17:11:02,bing,referral,desktop
session_2541,160,2021-05-19 12:12:41,2022-07-06 05:42:16,bing,organic,tablet
session_2542,498,2021-09-13 09:33:55,2023-11-22 09:01:03,direct,email,mobile
session_2543,399,2023-02-15 22:35:18,2023-08-15 08:37:20,bing,email,mobile
session_2544,463,2023-01-06 18:46:13,2023-01-06 20:19:13,bing,cpc,desktop
session_2545,164,2022-11-26 19:24:59,2022-11-26 20:57:59,google,referral,mobile
session_2546,4,2022-09-22 17:37:00,2023-03-18 07:07:23,social,cpc,mobile
session_2547,145,2022-11-01 09:40:26,2023-09-05 18:25:25,bing,cpc,desktop
session_2548,298,2021-09-26 10:07:32,2023-10-12 22:38:15,social,email,desktop
session_2549,111,2021-12-20 00:47:39,2021-12-20 01:36:39,social,email,mobile
session_2550,361,2021-08-06 13:50:09,2021-08-06 15:33:09,direct,organic,desktop
session_2551,363,2023-05-06 08:52:55,2023-05-06 10:29:55,bing,email,tablet
session_2552,53,2023-12-01 20:48:06,2023-12-01 21:18:06,direct,referral,tablet
session_2553,254,2022-06-22 13:07:39,2023-06-02 16:45:37,social,cpc,tablet
session_2554,125,2021-05-06 10:25:42,2023-04-18 06:17:16,google,organic,desktop
session_2555,152,2021-05-19 20:38:20,2022-05-29 05:31:32,direct,organic,mobile
session_2556,157,2023-06-08 09:00:55,2023-06-12 17:48:42,google,referral,mobile
session_2557,184,2023-09-18 02:23:57,2023-09-18 04:26:57,google,cpc,desktop
session_2558,470,2023-07-30 05:57:31,2023-07-30 08:38:31,social,referral,tablet
session_2559,49,2022-10-04 10:59:39,2023-11-24 07:46:05,google,referral,tablet
session_2560,312,2021-02-23 21:02:51,2023-08-06 09:19:07,bing,referral,tablet
session_2561,337,2021-08-08 19:09:32,2021-12-26 08:36:15,direct,cpc,tablet
session_2562,143,2023-07-28 08:41:06,2023-07-28 11:12:06,social,referral,tablet
session_2563,275,2021-12-04 07:17:57,2022-09-04 02:59:50,direct,organic,tablet
session_2564,79,2021-12-03 00:10:13,2021-12-03 02:16:13,social,referral,mobile
session_2565,263,2023-09-06 00:24:08,2023-09-06 02:02:08,bing,organic,tablet
session_2566,265,2021-11-17 03:03:51,2022-03-12 03:55:54,google,email,desktop
session_2567,85,2022-06-10 06:38:57,2022-06-10 07:27:57,direct,email,tablet
session_2568,160,2022-04-26 21:06:17,2022-04-26 22:11:17,google,cpc,tablet
session_2569,89,2021-01-23 13:47:06,2022-09-30 03:55:10,google,referral,desktop
session_2570,289,2022-02-08 15:39:03,2023-04-13 21:00:42,google,organic,desktop
session_2571,365,2021-01-17 00:46:33,2023-11-28 06:31:30,bing,cpc,tablet
session_2572,13,2021-05-20 00:13:52,2022-02-12 10:56:14,bing,email,mobile
session_2573,312,2023-10-25 05:57:59,2023-10-25 08:26:59,google,referral,desktop
session_2574,429,2023-08-21 17:04:00,2023-08-21 19:02:00,social,referral,mobile
session_2575,463,2023-03-21 06:18:15,2023-07-16 09:44:30,social,organic,tablet
session_2576,135,2021-06-13 05:34:28,2021-06-30 22:13:32,bing,organic,mobile
session_2577,493,2023-12-07 11:28:18,2023-12-07 13:27:18,google,referral,mobile
session_2578,472,2022-08-15 07:00:05,2022-08-15 08:25:05,social,cpc,mobile
session_2579,361,2022-12-19 10:07:16,2023-02-24 07:55:16,direct,email,tablet
session_2580,27,2023-07-01 07:22:03,2023-07-01 09:38:03,google,organic,tablet
session_2581,479,2023-10-08 06:56:05,2023-10-08 07:04:05,direct,organic,desktop
session_2582,42,2023-02-22 11:02:50,2023-07-21 19:32:49,social,referral,desktop
session_2583,459,2022-03-07 13:16:30,2023-12-06 06:29:15,google,organic,tablet
session_2584,491,2022-11-18 19:18:58,2023-01-26 03:33:49,social,email,tablet
session_2585,411,2023-01-20 13:47:16,2023-09-08 07:51:06,google,referral,desktop
session_2586,56,2022-01-21 22:35:27,2023-03-26 06:28:21,direct,referral,desktop
session_2587,322,2021-01-26 01:15:43,2023-07-17 16:19:43,bing,referral,desktop
session_2588,482,2021-11-09 09:28:25,2021-12-25 06:23:09,social,email,mobile
session_2589,278,2023-07-13 01:46:12,2023-07-13 02:29:12,google,organic,mobile
session_2590,32,2022-01-09 00:21:38,2022-08-14 06:28:18,social,cpc,desktop
session_2591,486,2023-08-25 18:25:36,2023-08-25 19:37:36,direct,referral,mobile
session_2592,63,2022-03-06 16:17:07,2022-09-01 07:34:37,bing,organic,mobile
session_2593,244,2022-01-13 16:35:47,2023-09-12 17:29:01,google,referral,tablet
session_2594,476,2023-06-16 13:50:46,2023-06-16 14:56:46,social,referral,desktop
session_2595,474,2023-11-27 23:52:23,2023-11-28 01:10:23,bing,email,mobile
session_2596,165,2021-10-11 05:18:30,2022-08-24 18:10:51,bing,email,desktop
session_2597,173,2023-04-26 02:01:55,2023-04-26 04:45:55,direct,cpc,desktop
session_2598,451,2021-08-07 05:52:31,2023-07-25 20:37:54,bing,organic,desktop
session_2599,384,2021-10-03 16:03:16,2022-03-18 15:02:48,bing,referral,mobile
session_2600,253,2022-09-07 22:53:46,2022-09-07 23:20:46,bing,organic,tablet
session_2601,6,2022-05-03 08:30:15,2022-05-03 11:26:15,direct,email,tablet
session_2602,190,2023-06-04 21:04:15,2023-06-04 21:28:15,direct,referral,tablet
session_2603,170,2023-11-23 20:22:48,2023-11-23 21:43:48,direct,email,mobile
session_2604,283,2021-03-29 18:45:50,2023-11-11 02:52:08,bing,organic,tablet
session_2605,356,2021-09-27 03:24:22,2022-03-19 08:27:09,social,organic,desktop
session_2606,354,2022-11-27 13:29:37,2022-11-27 14:33:37,google,organic,desktop
session_2607,36,2021-12-07 19:10:51,2023-09-24 01:12:25,direct,email,desktop
session_2608,476,2021-12-25 12:48:03,2021-12-25 13:26:03,social,referral,tablet
session_2609,67,2021-07-05 22:38:20,2021-10-02 21:52:55,bing,organic,mobile
session_2610,316,2022-04-17 13:45:28,2022-04-17 14:46:28,google,email,mobile
session_2611,495,2023-11-06 18:33:05,2023-11-06 19:07:05,direct,email,tablet
session_2612,440,2022-12-13 14:29:38,2022-12-13 16:30:38,google,email,mobile
session_2613,205,2023-02-03 12:39:49,2023-02-03 14:32:49,bing,organic,desktop
session_2614,59,2022-12-16 09:23:36,2023-04-07 01:40:47,bing,organic,tablet
session_2615,133,2022-03-13 15:14:52,2022-08-31 16:11:10,direct,email,tablet
session_2616,254,2021-09-08 12:42:04,2021-09-08 13:13:04,social,referral,tablet
session_2617,240,2022-11-23 02:30:32,2022-11-23 03:10:32,direct,referral,tablet
session_2618,384,2022-03-26 08:22:43,2023-03-21 15:45:27,google,email,tablet
session_2619,60,2023-09-03 18:07:13,2023-09-03 20:51:13,bing,organic,tablet
session_2620,15,2021-10-27 19:28:55,2022-05-01 00:30:19,social,cpc,mobile
session_2621,96,2023-07-11 04:37:03,2023-07-11 06:53:03,google,organic,desktop
session_2622,479,2021-09-13 07:43:33,2023-12-07 08:16:16,google,organic,desktop
session_2623,158,2023-03-20 09:39:53,2023-03-20 10:16:53,social,email,tablet
session_2624,400,2021-02-06 07:43:49,2021-11-06 12:23:31,direct,email,desktop
session_2625,247,2023-01-12 16:36:34,2023-01-12 18:20:34,google,email,mobile
session_2626,114,2021-09-12 11:12:03,2021-09-12 12:22:03,google,cpc,tablet
session_2627,342,2022-11-13 14:52:19,2023-07-05 00:03:29,social,email,tablet
session_2628,70,2022-04-21 17:34:35,2022-04-21 18:01:35,google,referral,tablet
session_2629,361,2023-02-13 03:59:59,2023-02-13 06:01:59,bing,email,mobile
session_2630,234,2021-12-11 08:12:17,2021-12-11 09:16:17,social,organic,mobile
session_2631,485,2021-07-11 20:01:33,2023-06-11 22:05:48,google,organic,tablet
session_2632,195,2022-03-05 08:49:27,2023-02-02 01:38:33,bing,organic,tablet
session_2633,409,2022-01-29 05:23:30,2022-01-29 06:40:30,social,email,desktop
session_2634,417,2021-06-03 07:09:20,2021-07-10 00:04:02,bing,organic,mobile
session_2635,401,2022-12-14 17:10:19,2023-07-18 07:15:56,direct,email,tablet
session_2636,192,2022-05-29 03:41:52,2022-10-03 14:47:07,social,organic,tablet
session_2637,139,2022-12-12 15:24:59,2022-12-12 16:00:59,social,cpc,tablet
session_2638,26,2023-07-04 07:42:46,2023-07-04 07:50:46,google,cpc,mobile
session_2639,246,2022-12-29 12:57:44,2022-12-29 13:34:44,social,referral,desktop
session_2640,33,2022-05-26 19:24:51,2023-10-19 03:54:59,bing,organic,mobile
session_2641,215,2023-12-09 04:54:39,2023-12-09 07:26:39,google,email,tablet
session_2642,428,2022-01-31 03:56:37,2022-01-31 05:44:37,bing,email,tablet
session_2643,267,2022-12-10 21:17:59,2023-12-23 23:19:39,social,referral,desktop
session_2644,303,2022-08-10 13:05:55,2023-08-28 08:23:23,social,email,tablet
session_2645,249,2022-08-26 00:37:14,2022-08-26 02:52:14,google,email,desktop
session_2646,349,2021-09-24 21:25:16,2022-05-07 12:30:49,social,referral,desktop
session_2647,193,2021-11-03 18:31:43,2022-11-11 00:06:31,social,referral,tablet
session_2648,461,2021-11-14 02:37:41,2021-11-14 03:37:41,bing,email,tablet
session_2649,124,2021-03-16 08:03:55,2022-06-15 14:00:41,social,referral,tablet
session_2650,431,2022-10-26 19:45:49,2023-09-18 21:49:43,direct,referral,tablet
session_2651,316,2023-03-03 00:43:52,2023-03-03 01:46:52,google,referral,desktop
session_2652,477,2023-12-30 10:17:39,2023-12-30 12:50:39,social,email,tablet
session_2653,229,2022-09-28 17:34:11,2023-03-16 08:08:44,direct,cpc,mobile
session_2654,22,2022-06-23 11:48:35,2022-08-07 17:24:28,bing,referral,desktop
session_2655,84,2023-02-03 03:35:18,2023-02-03 05:28:18,social,referral,tablet
session_2656,463,2023-01-18 21:49:59,2023-03-06 00:06:08,social,referral,mobile
session_2657,388,2023-08-22 02:16:00,2023-08-22 03:00:00,bing,email,tablet
session_2658,320,2021-07-22 23:15:32,2022-02-03 06:18:07,bing,cpc,desktop
session_2659,37,2023-12-24 22:22:29,2023-12-25 01:10:29,google,referral,tablet
session_2660,206,2023-12-12 12:44:18,2023-12-12 14:31:18,google,email,tablet
session_2661,263,2022-05-11 13:41:26,2022-05-11 15:13:26,social,email,desktop
session_2662,460,2022-04-01 22:18:15,2022-04-01 23:45:15,bing,cpc,tablet
session_2663,480,2022-06-13 05:54:01,2022-06-13 06:22:01,bing,email,mobile
session_2664,33,2021-07-11 15:11:38,2023-10-30 02:16:39,direct,organic,tablet
session_2665,268,2021-10-23 12:38:24,2022-07-07 07:52:47,google,referral,tablet
session_2666,203,2021-11-04 07:57:37,2022-06-28 19:18:27,social,referral,mobile
session_2667,398,2021-07-23 13:20:27,2023-05-21 16:20:11,google,referral,mobile
session_2668,250,2023-12-10 06:48:24,2023-12-10 07:49:24,social,referral,tablet
session_2669,276,2022-10-10 09:01:48,2022-10-10 11:07:48,google,organic,mobile
session_2670,210,2022-11-10 02:53:18,2022-11-10 05:47:18,direct,email,mobile
session_2671,55,2023-12-21 07:51:30,2023-12-21 07:58:30,direct,cpc,tablet
session_2672,225,2023-04-08 16:02:51,2023-04-08 17:50:51,direct,email,mobile
session_2673,183,2023-09-06 10:31:07,2023-09-06 12:01:07,social,organic,mobile
session_2674,280,2022-11-26 00:31:18,2023-12-09 00:27:46,direct,referral,mobile
session_2675,477,2021-10-31 04:55:28,2022-09-01 18:14:56,social,email,tablet
session_2676,208,2021-05-29 08:48:31,2023-04-28 05:44:20,social,referral,desktop
session_2677,307,2021-12-13 07:41:37,2023-06-01 00:22:25,bing,cpc,tablet
session_2678,128,2022-07-16 12:50:35,2022-10-31 02:57:24,social,cpc,mobile
session_2679,315,2023-12-13 06:10:58,2023-12-13 07:31:58,google,referral,desktop
session_2680,344,2021-11-18 05:29:53,2022-09-21 15:58:48,social,referral,mobile
session_2681,453,2022-06-11 23:23:25,2022-07-01 23:35:08,social,email,tablet
session_2682,450,2022-12-22 07:29:01,2022-12-22 08:01:01,social,referral,mobile
session_2683,39,2022-01-01 11:54:14,2023-03-04 18:25:42,bing,referral,desktop
session_2684,380,2022-02-20 19:05:21,2023-12-13 06:27:04,social,referral,desktop
session_2685,34,2021-01-13 00:40:10,2021-12-26 17:09:15,direct,cpc,tablet
session_2686,403,2021-04-10 11:54:38,2023-06-28 12:20:31,social,organic,mobile
session_2687,76,2022-09-05 14:39:56,2022-09-05 15:09:56,google,email,tablet
session_2688,222,2023-01-05 13:36:08,2023-01-05 16:03:08,bing,email,tablet
session_2689,121,2023-09-18 21:38:00,2023-09-18 23:59:00,social,organic,desktop
session_2690,87,2022-02-05 18:59:45,2022-07-03 22:01:43,google,email,desktop
session_2691,68,2022-11-30 15:59:45,2022-11-30 16:05:45,direct,organic,tablet
session_2692,116,2023-08-31 16:50:06,2023-08-31 18:02:06,social,cpc,mobile
session_2693,474,2022-05-13 08:05:45,2022-05-13 10:00:45,direct,organic,tablet
session_2694,500,2021-01-03 11:51:02,2023-08-06 19:39:42,direct,organic,mobile
session_2695,275,2023-12-28 15:13:31,2023-12-28 15:41:31,direct,organic,desktop
session_2696,378,2021-11-09 00:12:57,2023-01-27 03:49:43,bing,cpc,desktop
session_2697,26,2021-07-16 15:12:37,2023-11-09 15:43:43,bing,cpc,tablet
session_2698,482,2022-12-08 12:55:22,2023-02-09 15:46:18,bing,organic,desktop
session_2699,273,2023-03-30 14:50:15,2023-03-30 16:56:15,direct,cpc,desktop
session_2700,111,2021-01-30 13:53:37,2021-08-01 08:37:09,bing,cpc,tablet
session_2701,183,2022-04-25 06:28:51,2023-03-17 10:55:21,bing,cpc,desktop
session_2702,405,2021-04-16 09:16:49,2023-04-20 15:58:22,google,email,mobile
session_2703,191,2021-10-09 00:53:25,2023-01-24 11:46:21,bing,organic,tablet
session_2704,123,2021-06-21 20:54:43,2022-10-14 23:06:14,social,cpc,tablet
session_2705,49,2023-02-07 07:59:04,2023-02-07 08:32:04,social,organic,mobile
session_2706,463,2021-11-05 05:18:19,2022-12-09 10:51:04,bing,organic,mobile
session_2707,230,2022-03-08 03:32:48,2022-05-05 05:28:54,social,organic,mobile
session_2708,278,2022-03-04 00:33:53,2022-03-04 02:50:53,google,email,tablet
session_2709,63,2023-09-19 18:07:15,2023-09-19 18:45:15,social,referral,mobile
session_2710,201,2023-02-26 20:08:58,2023-02-26 20:30:58,social,referral,desktop
session_2711,349,2022-05-11 19:11:27,2022-05-11 19:41:27,direct,cpc,desktop
session_2712,120,2022-05-20 08:35:08,2023-11-20 10:39:19,bing,email,tablet
session_2713,426,2021-03-18 06:36:03,2022-02-12 21:47:16,direct,cpc,desktop
session_2714,299,2022-08-17 17:09:46,2023-10-14 10:28:35,social,organic,mobile
session_2715,344,2023-02-26 14:35:02,2023-02-26 16:25:02,direct,email,mobile
session_2716,196,2021-05-11 02:56:50,2023-04-08 06:32:42,bing,organic,mobile
session_2717,148,2023-10-31 22:54:58,2023-11-01 01:45:58,social,email,desktop
session_2718,300,2023-09-19 08:59:43,2023-09-19 10:37:43,bing,email,desktop
session_2719,11,2022-12-26 20:01:27,2023-06-17 01:18:52,direct,cpc,desktop
session_2720,240,2022-07-06 08:23:20,2023-05-22 20:56:13,bing,cpc,mobile
session_2721,271,2022-08-01 17:30:10,2022-08-01 17:51:10,bing,referral,mobile
session_2722,121,2023-12-25 14:51:07,2023-12-25 17:10:07,direct,email,tablet
session_2723,387,2023-07-15 20:21:39,2023-07-15 22:57:39,bing,organic,tablet
session_2724,149,2023-01-13 17:03:24,2023-06-26 14:54:38,google,organic,mobile
session_2725,130,2022-10-09 03:20:02,2022-10-09 05:44:02,direct,organic,desktop
session_2726,265,2021-01-08 10:51:12,2021-02-20 07:19:58,social,cpc,tablet
session_2727,277,2022-12-10 08:20:55,2022-12-10 11:12:55,social,organic,desktop
session_2728,423,2021-08-09 14:03:13,2021-08-09 14:55:13,bing,referral,desktop
session_2729,222,2021-07-11 07:35:26,2023-12-07 01:16:58,google,cpc,mobile
session_2730,443,2021-07-07 06:04:31,2023-08-24 21:42:44,social,organic,desktop
session_2731,241,2023-07-01 10:57:37,2023-07-01 12:41:37,bing,referral,tablet
session_2732,456,2021-03-26 00:52:59,2022-03-20 19:27:12,social,cpc,desktop
session_2733,57,2021-09-06 07:23:03,2021-12-20 08:16:57,bing,cpc,tablet
session_2734,475,2022-07-28 02:57:59,2022-07-28 03:01:59,google,organic,tablet
session_2735,245,2021-10-26 17:48:50,2022-07-14 02:28:26,google,email,desktop
session_2736,266,2023-06-03 10:03:16,2023-06-03 12:58:16,google,referral,mobile
session_2737,344,2023-03-18 19:01:49,2023-03-18 20:44:49,social,cpc,desktop
session_2738,402,2022-04-20 23:28:42,2022-04-21 01:37:42,bing,email,tablet
session_2739,33,2022-10-13 11:35:05,2022-10-13 12:55:05,social,email,mobile
session_2740,181,2023-10-22 22:32:28,2023-10-22 23:15:28,google,email,desktop
session_2741,39,2023-10-30 05:23:49,2023-10-30 06:17:49,direct,cpc,desktop
session_2742,448,2021-10-05 18:25:47,2023-05-07 03:46:06,google,referral,tablet
session_2743,417,2023-04-10 04:59:10,2023-04-10 05:02:10,social,organic,mobile
session_2744,380,2023-11-26 00:53:57,2023-11-26 03:29:57,bing,email,desktop
session_2745,51,2023-08-25 18:20:57,2023-12-03 08:05:41,bing,referral,desktop
session_2746,92,2022-01-16 16:43:17,2022-01-16 19:33:17,google,cpc,desktop
session_2747,234,2021-10-17 08:28:38,2023-11-11 08:09:24,direct,cpc,tablet
session_2748,297,2022-10-14 19:38:45,2022-10-14 21:51:45,google,referral,desktop
session_2749,216,2022-04-07 18:03:48,2022-04-07 19:36:48,social,referral,tablet
session_2750,189,2021-03-14 04:15:28,2022-10-14 20:44:14,bing,organic,desktop
session_2751,24,2022-04-20 03:24:15,2023-12-06 04:53:01,social,email,mobile
session_2752,450,2021-03-25 03:32:08,2021-03-25 03:44:08,google,organic,tablet
session_2753,75,2022-02-19 10:56:50,2022-09-09 06:44:09,social,organic,mobile
session_2754,58,2023-02-27 02:59:27,2023-02-27 03:17:27,direct,email,tablet
session_2755,277,2022-02-19 18:26:19,2023-09-02 08:31:18,social,referral,tablet
session_2756,222,2021-06-08 11:12:12,2021-06-18 20:00:01,google,referral,desktop
session_2757,127,2023-02-03 12:12:04,2023-02-03 13:37:04,bing,referral,mobile
session_2758,402,2022-10-30 03:46:48,2023-12-19 22:14:40,google,referral,tablet
session_2759,430,2021-11-19 00:19:30,2022-05-09 18:00:08,bing,organic,desktop
session_2760,216,2021-02-22 00:51:45,2021-04-22 15:58:38,bing,cpc,tablet
session_2761,187,2023-02-26 23:23:59,2023-02-27 02:16:59,social,email,desktop
session_2762,349,2022-07-07 21:55:42,2022-07-08 00:46:42,direct,organic,mobile
session_2763,96,2021-01-18 02:17:28,2023-03-11 07:30:34,bing,email,mobile
session_2764,418,2021-02-05 14:16:48,2023-05-15 08:03:34,direct,organic,tablet
session_2765,429,2021-11-07 21:05:57,2022-04-20 12:30:29,social,cpc,desktop
session_2766,279,2022-09-05 05:58:44,2022-09-05 07:14:44,direct,organic,desktop
session_2767,408,2023-11-25 04:04:41,2023-11-25 05:42:41,bing,referral,mobile
session_2768,409,2022-09-24 07:12:45,2023-06-23 09:48:39,bing,referral,tablet
session_2769,244,2021-07-07 06:41:54,2021-07-07 08:29:54,social,cpc,tablet
session_2770,492,2022-10-31 20:47:23,2022-10-31 21:08:23,direct,referral,desktop
session_2771,197,2022-08-17 02:44:45,2022-08-17 03:14:45,direct,referral,desktop
session_2772,458,2022-06-08 18:15:21,2022-06-08 20:02:21,direct,cpc,tablet
session_2773,24,2021-06-27 07:35:48,2023-02-22 11:42:03,social,referral,desktop
session_2774,219,2021-04-24 06:17:03,2021-11-25 21:06:59,google,email,tablet
session_2775,459,2022-05-22 00:28:02,2022-05-22 02:03:02,google,referral,mobile
session_2776,244,2023-02-26 13:10:39,2023-02-26 14:07:39,google,referral,tablet
session_2777,154,2023-08-24 12:19:47,2023-09-20 11:30:59,google,referral,desktop
session_2778,389,2023-05-06 21:18:53,2023-05-06 21:22:53,google,organic,mobile
session_2779,321,2022-01-23 21:28:33,2022-12-20 01:03:04,direct,email,tablet
session_2780,287,2022-04-02 04:30:42,2022-04-02 06:40:42,social,organic,desktop
session_2781,380,2023-06-11 11:11:27,2023-12-03 07:25:47,direct,referral,tablet
session_2782,173,2021-03-09 06:35:17,2023-03-12 10:51:39,direct,referral,mobile
session_2783,55,2022-10-30 21:05:19,2023-11-01 04:54:12,social,email,mobile
session_2784,391,2022-07-25 06:01:48,2022-07-25 06:44:48,bing,referral,tablet
session_2785,23,2023-03-16 18:00:06,2023-03-16 20:32:06,direct,email,tablet
session_2786,479,2022-11-02 06:25:02,2022-11-02 08:50:02,social,email,mobile
session_2787,290,2022-08-10 20:14:22,2022-08-10 21:44:22,bing,referral,desktop
session_2788,471,2023-03-22 10:16:13,2023-03-22 13:11:13,bing,referral,tablet
session_2789,187,2023-06-20 13:09:59,2023-08-28 17:41:51,social,referral,tablet
session_2790,114,2022-07-07 19:34:09,2022-07-07 22:14:09,direct,cpc,desktop
